# sensor_id  dir_x  dir_y  dir_z  pos_x  pos_y  pos_z  face
359 -0.622745 0.782424 -0.000869026 -40.1521 50.5408 -22.0884 0
360 -0.622793 0.782387 -0.000869023 -40.1562 50.5392 -20.5815 0
361 -0.622841 0.782348 -0.00086902 -40.1603 50.5378 -19.0746 0
362 -0.62289 0.782309 -0.000869016 -40.1645 50.5361 -17.5677 0
363 -0.622937 0.782271 -0.000869012 -40.1685 50.5345 -16.0608 0
364 -0.622986 0.782232 -0.000869008 -40.1728 50.5329 -14.5539 0
365 -0.623034 0.782194 -0.000869004 -40.1768 50.5313 -13.047 0
366 -0.623084 0.782155 -0.000869001 -40.1809 50.5297 -11.5401 0
367 -0.623132 0.782116 -0.000868997 -40.185 50.5281 -10.0332 0
368 -0.62318 0.782078 -0.000868994 -40.1891 50.5264 -8.52629 0
369 -0.623229 0.782039 -0.00086899 -40.1932 50.5249 -7.01939 0
370 -0.623277 0.782 -0.000868986 -40.1973 50.5233 -5.5125 0
371 -0.623326 0.781962 -0.000868982 -40.2014 50.5217 -4.00558 0
372 -0.623374 0.781924 -0.000868979 -40.2055 50.5201 -2.49868 0
373 -0.623422 0.781885 -0.000868975 -40.2095 50.5185 -0.991782 0
374 -0.623471 0.781846 -0.000868972 -40.2137 50.5169 0.515122 0
375 -0.623519 0.781807 -0.000868968 -40.2178 50.5152 2.02202 0
376 -0.623568 0.781768 -0.000868964 -40.222 50.5137 3.52893 0
377 -0.623616 0.78173 -0.00086896 -40.226 50.5121 5.03583 0
378 -0.623665 0.781692 -0.000868957 -40.2302 50.5104 6.54273 0
379 -0.623713 0.781653 -0.000868954 -40.2342 50.5089 8.04963 0
380 -0.623761 0.781615 -0.000868949 -40.2384 50.5073 9.55655 0
381 -0.62381 0.781576 -0.000868946 -40.2425 50.5058 11.0634 0
382 -0.623859 0.781537 -0.000868941 -40.2465 50.5041 12.5703 0
383 -0.623907 0.781498 -0.000868938 -40.2507 50.5025 14.0773 0
384 -0.623955 0.78146 -0.000868935 -40.2547 50.5009 15.5842 0
385 -0.624003 0.781421 -0.000868931 -40.259 50.4993 17.0911 0
386 -0.624052 0.781383 -0.000868928 -40.263 50.4978 18.598 0
387 -0.6241 0.781344 -0.000869924 -40.2672 50.4961 20.1049 0
388 -0.624148 0.781305 -0.00086992 -40.2712 50.4945 21.6118 0
389 -0.624197 0.781266 -0.000869917 -40.2753 50.4929 23.1187 0
390 -0.624246 0.781229 -0.000869913 -40.2794 50.4913 24.6256 0
391 -0.624295 0.781189 -0.000869909 -40.2835 50.4896 26.1325 0
392 -0.624343 0.78115 -0.000869905 -40.2876 50.4881 27.6394 0
393 -0.62439 0.781112 -0.000869902 -40.2917 50.4865 29.1463 0
394 -0.624439 0.781073 -0.000869898 -40.2958 50.4849 30.6531 0
395 -0.624487 0.781034 -0.000869894 -40.2999 50.4833 32.16 0
396 -0.641452 0.767163 -0.000874616 -41.31 49.5844 -32.6401 0
397 -0.641499 0.767123 -0.000874612 -41.314 49.5828 -31.1332 0
398 -0.641548 0.767083 -0.000874609 -41.3181 49.5811 -29.6263 0
399 -0.641595 0.767043 -0.000874605 -41.3221 49.5794 -28.1194 0
400 -0.641643 0.767003 -0.000874601 -41.3262 49.5777 -26.6124 0
401 -0.64169 0.766964 -0.000874598 -41.3302 49.5761 -25.1055 0
402 -0.641738 0.766924 -0.000874594 -41.3342 49.5743 -23.5986 0
403 -0.641785 0.766884 -0.000874591 -41.3383 49.5727 -22.0917 0
404 -0.641832 0.766844 -0.000874587 -41.3423 49.5711 -20.5848 0
405 -0.64188 0.766805 -0.000874584 -41.3463 49.5693 -19.0779 0
406 -0.641928 0.766765 -0.00087458 -41.3504 49.5678 -17.571 0
407 -0.641975 0.766726 -0.000874577 -41.3545 49.5661 -16.0641 0
408 -0.642022 0.766685 -0.000874573 -41.3585 49.5644 -14.5572 0
409 -0.64207 0.766645 -0.000874569 -41.3625 49.5627 -13.0503 0
410 -0.642117 0.766606 -0.000874566 -41.3666 49.5611 -11.5434 0
411 -0.642165 0.766566 -0.000874562 -41.3706 49.5593 -10.0365 0
412 -0.642212 0.766526 -0.000874559 -41.3747 49.5577 -8.52961 0
413 -0.642261 0.766487 -0.000874555 -41.3787 49.5561 -7.02271 0
414 -0.642307 0.766447 -0.000874552 -41.3828 49.5544 -5.51582 0
415 -0.642355 0.766407 -0.000874548 -41.3868 49.5527 -4.00892 0
416 -0.642402 0.766368 -0.000874544 -41.391 49.551 -2.502 0
417 -0.64245 0.766327 -0.000874541 -41.395 49.5494 -0.995103 0
418 -0.642497 0.766287 -0.000874537 -41.399 49.5476 0.511799 0
419 -0.642544 0.766247 -0.000874534 -41.4031 49.546 2.01869 0
420 -0.642593 0.766208 -0.000874531 -41.407 49.5443 3.52561 0
421 -0.64264 0.766168 -0.000874527 -41.4111 49.5426 5.03251 0
422 -0.642688 0.766128 -0.000874524 -41.4151 49.541 6.53941 0
423 -0.642735 0.766089 -0.000874519 -41.4192 49.5393 8.04631 0
424 -0.642782 0.766049 -0.000874516 -41.4232 49.5376 9.55321 0
425 -0.642829 0.766008 -0.000874512 -41.4272 49.536 11.0601 0
426 -0.642876 0.765969 -0.00087451 -41.4313 49.5343 12.567 0
427 -0.642924 0.765929 -0.000874506 -41.4354 49.5326 14.074 0
428 -0.642972 0.765889 -0.000874502 -41.4395 49.531 15.5809 0
429 -0.64302 0.765849 -0.000874499 -41.4435 49.5293 17.0878 0
430 -0.643067 0.76581 -0.000874495 -41.4476 49.5276 18.5947 0
431 -0.643115 0.76577 -0.000874491 -41.4515 49.526 20.1016 0
432 -0.643162 0.765731 -0.000874488 -41.4556 49.5242 21.6085 0
433 -0.643209 0.76569 -0.000874484 -41.4596 49.5226 23.1153 0
434 -0.643256 0.76565 -0.000874481 -41.4636 49.5209 24.6222 0
435 -0.643304 0.76561 -0.000874477 -41.4677 49.5192 26.1291 0
436 -0.643352 0.76557 -0.000874474 -41.4717 49.5175 27.636 0
437 -0.643399 0.76553 -0.00087447 -41.4759 49.5159 29.1429 0
438 -0.643446 0.76549 -0.000874466 -41.4799 49.5142 30.6498 0
439 -0.643494 0.765452 -0.000874463 -41.484 49.5125 32.1567 0
440 -0.660113 0.751167 -0.000879229 -42.4724 48.588 -32.6433 0
441 -0.66016 0.751126 -0.000879227 -42.4764 48.5862 -31.1364 0
442 -0.660206 0.751084 -0.000879223 -42.4803 48.5845 -29.6295 0
443 -0.660253 0.751043 -0.000879219 -42.4843 48.5827 -28.1226 0
444 -0.660298 0.751003 -0.000879216 -42.4883 48.581 -26.6157 0
445 -0.660345 0.750962 -0.000879213 -42.4923 48.5793 -25.1088 0
446 -0.660391 0.750921 -0.00087921 -42.4962 48.5775 -23.6019 0
447 -0.660438 0.75088 -0.000879206 -42.5003 48.5758 -22.095 0
448 -0.660485 0.750839 -0.000879202 -42.5043 48.574 -20.5881 0
449 -0.660532 0.750798 -0.000879198 -42.5083 48.5723 -19.0812 0
450 -0.660578 0.750757 -0.000879196 -42.5123 48.5705 -17.5743 0
451 -0.660624 0.750716 -0.000879193 -42.5162 48.5688 -16.0674 0
452 -0.660671 0.750675 -0.000879189 -42.5202 48.567 -14.5605 0
453 -0.660716 0.750634 -0.000879185 -42.5241 48.5653 -13.0536 0
454 -0.660763 0.750593 -0.000879182 -42.5282 48.5636 -11.5467 0
455 -0.66081 0.750552 -0.000879178 -42.5321 48.5618 -10.0398 0
456 -0.660857 0.750511 -0.000879175 -42.5361 48.5601 -8.53291 0
457 -0.660903 0.750471 -0.000879172 -42.5401 48.5583 -7.02601 0
458 -0.66095 0.75043 -0.000879168 -42.5441 48.5566 -5.5191 0
459 -0.660996 0.750388 -0.000879165 -42.5481 48.5549 -4.0122 0
460 -0.661043 0.750347 -0.000879161 -42.5521 48.5531 -2.50529 0
461 -0.661089 0.750306 -0.000879158 -42.5561 48.5513 -0.998397 0
462 -0.661136 0.750265 -0.000879154 -42.56 48.5496 0.508509 0
463 -0.661182 0.750225 -0.000879152 -42.5641 48.5479 2.01541 0
464 -0.661228 0.750184 -0.000879148 -42.568 48.5461 3.52232 0
465 -0.661275 0.750143 -0.000879144 -42.572 48.5444 5.02922 0
466 -0.661321 0.750102 -0.000879141 -42.5759 48.5426 6.53611 0
467 -0.661368 0.75006 -0.000879138 -42.5799 48.5409 8.04302 0
468 -0.661414 0.750019 -0.000879134 -42.5839 48.5391 9.54993 0
469 -0.661461 0.749978 -0.00087913 -42.5879 48.5374 11.0568 0
470 -0.661508 0.749938 -0.000879127 -42.592 48.5357 12.5637 0
471 -0.661554 0.749897 -0.000880124 -42.5959 48.5339 14.0706 0
472 -0.661601 0.749856 -0.000880121 -42.5999 48.5322 15.5775 0
473 -0.661646 0.749815 -0.000880117 -42.6039 48.5304 17.0844 0
474 -0.661693 0.749774 -0.000880113 -42.6078 48.5287 18.5913 0
475 -0.661739 0.749733 -0.00088011 -42.6118 48.5269 20.0982 0
476 -0.661786 0.749692 -0.000880108 -42.6157 48.5251 21.6051 0
477 -0.661833 0.749651 -0.000880104 -42.6198 48.5234 23.1121 0
478 -0.661879 0.74961 -0.0008801 -42.6237 48.5217 24.619 0
479 -0.661926 0.749569 -0.000880096 -42.6278 48.52 26.1259 0
480 -0.661972 0.749528 -0.000880093 -42.6317 48.5182 27.6328 0
481 -0.662019 0.749487 -0.00088009 -42.6357 48.5165 29.1397 0
482 -0.662064 0.749446 -0.000880086 -42.6397 48.5147 30.6466 0
483 -0.66211 0.749406 -0.000880083 -42.6436 48.513 32.1535 0
484 -0.678373 0.734716 -0.000883896 -43.61 47.5633 -32.6467 0
485 -0.678419 0.734674 -0.000883893 -43.6139 47.5614 -31.1398 0
486 -0.678464 0.734632 -0.000883889 -43.6178 47.5596 -29.6329 0
487 -0.678511 0.73459 -0.000883886 -43.6217 47.5577 -28.126 0
488 -0.678556 0.734548 -0.000883882 -43.6256 47.556 -26.6191 0
489 -0.678602 0.734507 -0.00088388 -43.6295 47.5541 -25.1121 0
490 -0.678647 0.734465 -0.000883876 -43.6334 47.5523 -23.6052 0
491 -0.678693 0.734423 -0.000883873 -43.6375 47.5506 -22.0983 0
492 -0.678737 0.73438 -0.000883869 -43.6413 47.5487 -20.5914 0
493 -0.678783 0.734338 -0.000883866 -43.6453 47.5469 -19.0845 0
494 -0.678829 0.734295 -0.000883862 -43.6492 47.545 -17.5776 0
495 -0.678874 0.734253 -0.000883859 -43.6532 47.5433 -16.0707 0
496 -0.67892 0.734212 -0.000883856 -43.657 47.5414 -14.5637 0
497 -0.678965 0.73417 -0.000883853 -43.6609 47.5396 -13.0568 0
498 -0.679011 0.734128 -0.000883849 -43.6649 47.5377 -11.5499 0
499 -0.679056 0.734086 -0.000883847 -43.6687 47.5361 -10.043 0
500 -0.679102 0.734044 -0.000883843 -43.6727 47.5343 -8.53616 0
501 -0.679147 0.734001 -0.00088384 -43.6766 47.5324 -7.02927 0
502 -0.679193 0.73396 -0.000883837 -43.6806 47.5306 -5.52237 0
503 -0.679238 0.733918 -0.000883834 -43.6845 47.5288 -4.01546 0
504 -0.679283 0.733875 -0.000883831 -43.6884 47.527 -2.50855 0
505 -0.679329 0.733833 -0.000883827 -43.6923 47.5251 -1.00165 0
506 -0.679374 0.733791 -0.000883824 -43.6962 47.5233 0.505252 0
507 -0.67942 0.733749 -0.00088382 -43.7002 47.5215 2.01215 0
508 -0.679466 0.733707 -0.000883817 -43.704 47.5197 3.51906 0
509 -0.679512 0.733666 -0.000883814 -43.708 47.5179 5.02596 0
510 -0.679557 0.733623 -0.00088381 -43.7119 47.516 6.53287 0
511 -0.679601 0.733581 -0.000883807 -43.7158 47.5143 8.03977 0
512 -0.679647 0.733538 -0.000883804 -43.7198 47.5124 9.54667 0
513 -0.679692 0.733496 -0.0008838 -43.7237 47.5106 11.0536 0
514 -0.679738 0.733454 -0.000883797 -43.7276 47.5087 12.5605 0
515 -0.679784 0.733412 -0.000883793 -43.7315 47.507 14.0674 0
516 -0.679829 0.733371 -0.000883791 -43.7355 47.5051 15.5743 0
517 -0.679875 0.733329 -0.000883787 -43.7393 47.5034 17.0812 0
518 -0.67992 0.733285 -0.000883784 -43.7432 47.5016 18.5881 0
519 -0.679966 0.733243 -0.00088378 -43.7471 47.4997 20.095 0
520 -0.68001 0.733201 -0.000883777 -43.751 47.498 21.6019 0
521 -0.680055 0.733159 -0.000883774 -43.7551 47.4961 23.1088 0
522 -0.680102 0.733118 -0.000883771 -43.7589 47.4943 24.6157 0
523 -0.680147 0.733076 -0.000883767 -43.7629 47.4924 26.1226 0
524 -0.680193 0.733033 -0.000883764 -43.7668 47.4907 27.6294 0
525 -0.680238 0.732991 -0.000883761 -43.7707 47.4889 29.1363 0
526 -0.680283 0.732949 -0.000883758 -43.7746 47.487 30.6432 0
527 -0.680329 0.732906 -0.000883755 -43.7785 47.4852 32.1501 0
528 -0.696225 0.717822 -0.000887614 -44.722 46.5108 -32.6498 0
529 -0.69627 0.717779 -0.000887611 -44.7259 46.5089 -31.143 0
530 -0.696314 0.717737 -0.000887609 -44.7297 46.5071 -29.6361 0
531 -0.696359 0.717694 -0.000887606 -44.7335 46.5052 -28.1292 0
532 -0.696403 0.717651 -0.000887602 -44.7374 46.5033 -26.6223 0
533 -0.696448 0.717607 -0.000887598 -44.7412 46.5015 -25.1154 0
534 -0.696492 0.717563 -0.000887595 -44.7451 46.4995 -23.6085 0
535 -0.696536 0.71752 -0.000887592 -44.749 46.4977 -22.1016 0
536 -0.696581 0.717477 -0.000887589 -44.7529 46.4958 -20.5947 0
537 -0.696626 0.717435 -0.000887586 -44.7567 46.4939 -19.0878 0
538 -0.69667 0.717391 -0.000887583 -44.7605 46.492 -17.5809 0
539 -0.696714 0.717348 -0.00088758 -44.7644 46.4901 -16.074 0
540 -0.696758 0.717305 -0.000887576 -44.7683 46.4882 -14.5671 0
541 -0.696803 0.717262 -0.000887573 -44.7722 46.4863 -13.0602 0
542 -0.696847 0.717219 -0.00088757 -44.776 46.4844 -11.5532 0
543 -0.696893 0.717175 -0.000887568 -44.7799 46.4826 -10.0462 0
544 -0.696937 0.717132 -0.000887564 -44.7837 46.4807 -8.53938 0
545 -0.696981 0.717089 -0.000887561 -44.7876 46.4788 -7.03249 0
546 -0.697026 0.717046 -0.000887558 -44.7915 46.477 -5.52559 0
547 -0.69707 0.717003 -0.000887555 -44.7953 46.4751 -4.01869 0
548 -0.697114 0.716959 -0.000887551 -44.7992 46.4732 -2.51177 0
549 -0.697158 0.716916 -0.000887548 -44.803 46.4713 -1.00487 0
550 -0.697203 0.716873 -0.000887545 -44.8069 46.4695 0.502028 0
551 -0.697248 0.716831 -0.000887542 -44.8107 46.4675 2.00892 0
552 -0.697292 0.716786 -0.000887539 -44.8146 46.4657 3.51584 0
553 -0.697337 0.716743 -0.000887536 -44.8184 46.4638 5.02274 0
554 -0.697381 0.7167 -0.000887532 -44.8222 46.4619 6.52964 0
555 -0.697425 0.716657 -0.000887529 -44.8262 46.46 8.03653 0
556 -0.69747 0.716614 -0.000887526 -44.83 46.4581 9.54345 0
557 -0.697513 0.716571 -0.000887523 -44.8339 46.4562 11.0504 0
558 -0.697558 0.716528 -0.00088752 -44.8377 46.4543 12.5573 0
559 -0.697603 0.716485 -0.000887517 -44.8416 46.4524 14.0642 0
560 -0.697647 0.716442 -0.000887514 -44.8454 46.4505 15.5711 0
561 -0.697691 0.716397 -0.00088751 -44.8492 46.4487 17.078 0
562 -0.697736 0.716354 -0.000887507 -44.8531 46.4468 18.5849 0
563 -0.69778 0.716311 -0.000887504 -44.8569 46.4449 20.0918 0
564 -0.697825 0.716268 -0.000887501 -44.8608 46.4431 21.5987 0
565 -0.69787 0.716225 -0.000887498 -44.8647 46.4412 23.1056 0
566 -0.697913 0.716182 -0.000887495 -44.8686 46.4393 24.6125 0
567 -0.697957 0.716139 -0.000887492 -44.8724 46.4374 26.1194 0
568 -0.698002 0.716095 -0.000887488 -44.8762 46.4355 27.6263 0
569 -0.698046 0.716052 -0.000887485 -44.8801 46.4336 29.1332 0
570 -0.69809 0.716008 -0.000887482 -44.8839 46.4317 30.6401 0
571 -0.698136 0.715966 -0.000887479 -44.8878 46.4299 32.147 0
572 -0.713657 0.700495 -0.000890387 -45.8079 45.4314 -32.6531 0
573 -0.7137 0.700451 -0.000890383 -45.8116 45.4295 -31.1462 0
574 -0.713743 0.700408 -0.000890381 -45.8155 45.4275 -29.6392 0
575 -0.713786 0.700363 -0.000890378 -45.8192 45.4256 -28.1323 0
576 -0.71383 0.700319 -0.000890374 -45.823 45.4236 -26.6254 0
577 -0.713873 0.700274 -0.000890371 -45.8268 45.4217 -25.1185 0
578 -0.713917 0.70023 -0.000890368 -45.8305 45.4197 -23.6116 0
579 -0.71396 0.700185 -0.000890365 -45.8344 45.4178 -22.1047 0
580 -0.714003 0.700141 -0.000890362 -45.8381 45.4157 -20.5978 0
581 -0.714047 0.700098 -0.00089036 -45.842 45.4138 -19.0909 0
582 -0.71409 0.700053 -0.000890357 -45.8458 45.4119 -17.584 0
583 -0.714134 0.700009 -0.000891353 -45.8496 45.41 -16.0771 0
584 -0.714177 0.699965 -0.00089135 -45.8533 45.4081 -14.5702 0
585 -0.71422 0.699921 -0.000891347 -45.8571 45.4061 -13.0633 0
586 -0.714263 0.699875 -0.000891344 -45.8609 45.4042 -11.5564 0
587 -0.714307 0.699832 -0.000891342 -45.8647 45.4022 -10.0495 0
588 -0.71435 0.699788 -0.000891339 -45.8685 45.4003 -8.54258 0
589 -0.714393 0.699743 -0.000891335 -45.8722 45.3983 -7.03568 0
590 -0.714438 0.699699 -0.000891332 -45.8762 45.3963 -5.52878 0
591 -0.714481 0.699655 -0.000891329 -45.8799 45.3943 -4.02187 0
592 -0.714524 0.699611 -0.000891325 -45.8836 45.3924 -2.51496 0
593 -0.714567 0.699566 -0.000891323 -45.8875 45.3905 -1.00807 0
594 -0.71461 0.699523 -0.000891321 -45.8912 45.3885 0.498837 0
595 -0.714653 0.699478 -0.000891317 -45.895 45.3866 2.00574 0
596 -0.714697 0.699433 -0.000891314 -45.8988 45.3846 3.51265 0
597 -0.714741 0.699389 -0.000891311 -45.9026 45.3827 5.01955 0
598 -0.714784 0.699345 -0.000891307 -45.9063 45.3807 6.52645 0
599 -0.714827 0.6993 -0.000891305 -45.9102 45.3788 8.03335 0
600 -0.714871 0.699256 -0.000891302 -45.914 45.3768 9.54026 0
601 -0.714914 0.699213 -0.0008913 -45.9177 45.3749 11.0471 0
602 -0.714956 0.699168 -0.000891296 -45.9216 45.373 12.5541 0
603 -0.715001 0.699124 -0.000891293 -45.9253 45.371 14.061 0
604 -0.715044 0.699079 -0.00089129 -45.9291 45.3691 15.5679 0
605 -0.715087 0.699034 -0.000891287 -45.9329 45.3671 17.0748 0
606 -0.71513 0.69899 -0.000891284 -45.9367 45.3652 18.5817 0
607 -0.715174 0.698946 -0.000891281 -45.9404 45.3631 20.0886 0
608 -0.715217 0.698902 -0.000891278 -45.9442 45.3612 21.5955 0
609 -0.71526 0.698858 -0.000891275 -45.9481 45.3592 23.1024 0
610 -0.715304 0.698814 -0.000891272 -45.9518 45.3573 24.6093 0
611 -0.715347 0.698769 -0.000891269 -45.9557 45.3553 26.1163 0
612 -0.71539 0.698725 -0.000891266 -45.9594 45.3534 27.6232 0
613 -0.715433 0.69868 -0.000891263 -45.9632 45.3515 29.1301 0
614 -0.715476 0.698635 -0.000891259 -45.9669 45.3494 30.637 0
615 -0.71552 0.698592 -0.000891257 -45.9707 45.3475 32.1439 0
616 -0.730656 0.682745 -0.000893212 -46.8668 44.3256 -32.6562 0
617 -0.730699 0.6827 -0.00089321 -46.8706 44.3236 -31.1493 0
618 -0.730741 0.682654 -0.000893206 -46.8744 44.3216 -29.6424 0
619 -0.730783 0.682609 -0.000893204 -46.878 44.3196 -28.1355 0
620 -0.730825 0.682564 -0.000893202 -46.8818 44.3175 -26.6286 0
621 -0.730868 0.682518 -0.000893199 -46.8855 44.3155 -25.1217 0
622 -0.73091 0.682473 -0.000893196 -46.8892 44.3136 -23.6148 0
623 -0.730952 0.682428 -0.000893192 -46.8929 44.3116 -22.1079 0
624 -0.730994 0.682383 -0.00089319 -46.8966 44.3096 -20.601 0
625 -0.731037 0.682337 -0.000893186 -46.9003 44.3075 -19.0941 0
626 -0.73108 0.682292 -0.000893184 -46.904 44.3056 -17.5872 0
627 -0.731122 0.682248 -0.000893181 -46.9079 44.3035 -16.0803 0
628 -0.731164 0.682202 -0.000893179 -46.9115 44.3015 -14.5734 0
629 -0.731206 0.682157 -0.000893175 -46.9153 44.2994 -13.0664 0
630 -0.731248 0.682111 -0.000893173 -46.919 44.2975 -11.5595 0
631 -0.73129 0.682065 -0.000893169 -46.9226 44.2954 -10.0526 0
632 -0.731332 0.68202 -0.000893167 -46.9264 44.2934 -8.54574 0
633 -0.731375 0.681975 -0.000893163 -46.9301 44.2914 -7.03883 0
634 -0.731418 0.681929 -0.000893161 -46.9338 44.2894 -5.53194 0
635 -0.73146 0.681885 -0.000894158 -46.9375 44.2874 -4.02503 0
636 -0.731502 0.68184 -0.000894155 -46.9414 44.2853 -2.51813 0
637 -0.731544 0.681794 -0.000894152 -46.945 44.2833 -1.01123 0
638 -0.731585 0.681749 -0.00089415 -46.9487 44.2813 0.49568 0
639 -0.731628 0.681702 -0.000894146 -46.9525 44.2793 2.00258 0
640 -0.731671 0.681657 -0.000894143 -46.9561 44.2773 3.50948 0
641 -0.731713 0.681613 -0.000894141 -46.9599 44.2753 5.01639 0
642 -0.731755 0.681567 -0.000894138 -46.9636 44.2733 6.5233 0
643 -0.731797 0.681522 -0.000894135 -46.9673 44.2713 8.0302 0
644 -0.73184 0.681477 -0.000894132 -46.971 44.2693 9.53709 0
645 -0.731882 0.681431 -0.000894129 -46.9748 44.2672 11.044 0
646 -0.731923 0.681386 -0.000894126 -46.9785 44.2652 12.5509 0
647 -0.731966 0.68134 -0.000894123 -46.9822 44.2632 14.0579 0
648 -0.732008 0.681294 -0.00089412 -46.986 44.2612 15.5648 0
649 -0.73205 0.68125 -0.000894118 -46.9896 44.2591 17.0717 0
650 -0.732093 0.681204 -0.000894115 -46.9934 44.2571 18.5785 0
651 -0.732135 0.681159 -0.000894112 -46.997 44.255 20.0854 0
652 -0.732177 0.681114 -0.000894109 -47.0007 44.2531 21.5923 0
653 -0.73222 0.681068 -0.000894106 -47.0045 44.2511 23.0992 0
654 -0.732262 0.681023 -0.000894103 -47.0082 44.249 24.6061 0
655 -0.732303 0.680977 -0.0008941 -47.012 44.247 26.113 0
656 -0.732346 0.680933 -0.000894098 -47.0157 44.245 27.6199 0
657 -0.732388 0.680888 -0.000894094 -47.0194 44.2431 29.1268 0
658 -0.73243 0.680841 -0.000894092 -47.0231 44.241 30.6337 0
659 -0.732472 0.680796 -0.000894089 -47.0267 44.239 32.1406 0
660 -0.747214 0.664582 -0.000896094 -47.8983 43.1942 -32.6593 0
661 -0.747257 0.664536 -0.000896091 -47.902 43.1921 -31.1524 0
662 -0.747298 0.664489 -0.000896088 -47.9056 43.1901 -29.6455 0
663 -0.747339 0.664444 -0.000896086 -47.9093 43.1879 -28.1386 0
664 -0.74738 0.664398 -0.000896083 -47.9129 43.1859 -26.6317 0
665 -0.74742 0.66435 -0.00089608 -47.9166 43.1837 -25.1248 0
666 -0.747461 0.664304 -0.000896077 -47.9203 43.1817 -23.6179 0
667 -0.747502 0.664258 -0.000896075 -47.9239 43.1796 -22.111 0
668 -0.747544 0.664211 -0.000896072 -47.9276 43.1775 -20.6041 0
669 -0.747586 0.664165 -0.000896068 -47.9312 43.1755 -19.0972 0
670 -0.747627 0.664119 -0.000896066 -47.9349 43.1735 -17.5903 0
671 -0.747668 0.664073 -0.000896064 -47.9385 43.1714 -16.0833 0
672 -0.747709 0.664027 -0.000896061 -47.9421 43.1693 -14.5764 0
673 -0.74775 0.66398 -0.000896059 -47.9458 43.1672 -13.0696 0
674 -0.747791 0.663933 -0.000896055 -47.9495 43.1651 -11.5627 0
675 -0.747832 0.663887 -0.000896052 -47.9532 43.1631 -10.0557 0
676 -0.747873 0.66384 -0.00089605 -47.9568 43.1609 -8.54886 0
677 -0.747914 0.663794 -0.000896047 -47.9605 43.1589 -7.04196 0
678 -0.747955 0.663749 -0.000896044 -47.9641 43.1567 -5.53505 0
679 -0.747997 0.663702 -0.000896042 -47.9677 43.1547 -4.02815 0
680 -0.748038 0.663656 -0.000896039 -47.9714 43.1527 -2.52125 0
681 -0.74808 0.66361 -0.000896036 -47.975 43.1505 -1.01435 0
682 -0.74812 0.663563 -0.000896034 -47.9787 43.1485 0.492557 0
683 -0.748161 0.663517 -0.00089603 -47.9824 43.1463 1.99946 0
684 -0.748202 0.663469 -0.000896027 -47.9861 43.1443 3.50637 0
685 -0.748243 0.663424 -0.000896026 -47.9896 43.1422 5.01326 0
686 -0.748284 0.663378 -0.000896023 -47.9932 43.1402 6.52017 0
687 -0.748326 0.663331 -0.000896019 -47.9969 43.1381 8.02708 0
688 -0.748367 0.663285 -0.000896017 -48.0005 43.136 9.53398 0
689 -0.748408 0.663238 -0.000896014 -48.0042 43.1339 11.0409 0
690 -0.748449 0.663192 -0.000896011 -48.0078 43.1318 12.5478 0
691 -0.748489 0.663146 -0.000896009 -48.0115 43.1298 14.0547 0
692 -0.74853 0.663099 -0.000896006 -48.0152 43.1277 15.5616 0
693 -0.748571 0.663054 -0.000896003 -48.0188 43.1256 17.0685 0
694 -0.748613 0.663006 -0.000896001 -48.0225 43.1235 18.5754 0
695 -0.748654 0.66296 -0.000895998 -48.0261 43.1214 20.0823 0
696 -0.748695 0.662914 -0.000895995 -48.0298 43.1193 21.5892 0
697 -0.748736 0.662867 -0.000895992 -48.0334 43.1173 23.0961 0
698 -0.748778 0.662821 -0.000895989 -48.0371 43.1151 24.603 0
699 -0.748818 0.662774 -0.000895986 -48.0407 43.1131 26.1099 0
700 -0.74886 0.662729 -0.000895985 -48.0443 43.111 27.6168 0
701 -0.748901 0.662682 -0.000895982 -48.048 43.1089 29.1237 0
702 -0.748942 0.662636 -0.000895978 -48.0516 43.1069 30.6306 0
703 -0.748983 0.662589 -0.000895976 -48.0553 43.1048 32.1375 0
704 -0.763322 0.646018 -0.000897031 -48.9017 42.0377 -32.6624 0
705 -0.763362 0.64597 -0.000897028 -48.9054 42.0357 -31.1555 0
706 -0.763402 0.645923 -0.000897025 -48.9089 42.0335 -29.6486 0
707 -0.763443 0.645876 -0.000897022 -48.9125 42.0314 -28.1417 0
708 -0.763483 0.645828 -0.000897019 -48.9161 42.0292 -26.6348 0
709 -0.763523 0.645781 -0.000897016 -48.9196 42.0271 -25.1279 0
710 -0.763562 0.645735 -0.000897015 -48.9233 42.0249 -23.621 0
711 -0.763602 0.645686 -0.000897012 -48.9268 42.0228 -22.1141 0
712 -0.763642 0.645639 -0.00089701 -48.9304 42.0206 -20.6072 0
713 -0.763683 0.645592 -0.000897006 -48.9339 42.0185 -19.1003 0
714 -0.763723 0.645544 -0.000897004 -48.9376 42.0164 -17.5934 0
715 -0.763762 0.645497 -0.000897002 -48.9412 42.0142 -16.0865 0
716 -0.763802 0.64545 -0.000896999 -48.9447 42.0121 -14.5795 0
717 -0.763842 0.645403 -0.000897997 -48.9483 42.0099 -13.0726 0
